image_filename,category_name,xmin,ymin,xmax,ymax,source,pair_id
104479.jpg,skirt,162,617,656,919,shop,8260
104479.jpg,short_sleeve_top,271,360,646,662,shop,8260
104603.jpg,short_sleeve_dress,160,168,264,354,user,8272
104626.jpg,skirt,235,547,511,950,shop,8273
104626.jpg,short_sleeve_top,135,299,527,587,shop,8273
104640.jpg,trousers,191,249,326,542,shop,8274
104640.jpg,long_sleeve_outwear,152,97,366,355,shop,8274
104657.jpg,short_sleeve_top,0,0,466,802,user,8275
104681.jpg,short_sleeve_dress,0,197,325,521,user,8276
104707.jpg,short_sleeve_dress,235,275,586,1031,shop,8277
104816.jpg,trousers,212,68,475,863,shop,8286
104857.jpg,short_sleeve_top,63,89,358,480,user,8289
104857.jpg,shorts,100,404,321,552,user,8289
104879.jpg,long_sleeve_dress,0,92,467,623,user,8292
104885.jpg,long_sleeve_dress,353,272,735,718,shop,8292
104949.jpg,trousers,311,0,467,262,user,8298
104988.jpg,short_sleeve_top,0,0,409,407,user,8299
104988.jpg,vest_dress,0,0,398,595,user,8299
105007.jpg,short_sleeve_top,217,205,542,495,shop,8299
105007.jpg,vest_dress,244,200,618,780,shop,8299
105152.jpg,vest_dress,244,171,502,544,shop,8311
105177.jpg,trousers,299,268,613,484,shop,8314
105177.jpg,vest,317,132,473,309,shop,8314
105197.jpg,trousers,182,412,370,701,shop,8315
105197.jpg,long_sleeve_outwear,97,141,382,686,shop,8315
105214.jpg,shorts,159,470,334,623,user,8317
105214.jpg,short_sleeve_top,136,285,393,528,user,8317
105240.jpg,short_sleeve_top,60,274,566,742,shop,8318
105240.jpg,shorts,260,640,668,1063,shop,8318
105264.jpg,long_sleeve_top,166,0,522,179,shop,8322
105264.jpg,trousers,201,119,579,879,shop,8322
105266.jpg,long_sleeve_outwear,215,0,522,234,shop,8322
105266.jpg,trousers,247,104,508,890,shop,8322
105503.jpg,trousers,134,358,372,701,shop,8339
105503.jpg,long_sleeve_outwear,110,136,343,393,shop,8339
105710.jpg,long_sleeve_outwear,0,4,461,623,user,8357
105783.jpg,skirt,159,365,423,868,shop,8365
105783.jpg,short_sleeve_top,173,201,399,400,shop,8365
105805.jpg,vest_dress,265,181,529,596,shop,8367
105863.jpg,skirt,5,156,419,497,user,8374
105863.jpg,vest,227,1,466,457,user,8374
105917.jpg,short_sleeve_dress,249,301,539,662,shop,8379
105960.jpg,short_sleeve_dress,274,32,599,554,shop,8383
105977.jpg,long_sleeve_outwear,0,122,467,623,user,8384
105981.jpg,trousers,211,328,324,435,shop,8384
105981.jpg,long_sleeve_outwear,200,157,374,423,shop,8384
106050.jpg,sling,268,199,468,459,shop,8389
106050.jpg,shorts,239,511,573,822,shop,8389
106055.jpg,sling,274,171,514,439,shop,8389
106055.jpg,shorts,242,491,571,803,shop,8389
106056.jpg,sling,304,255,497,482,shop,8389
106056.jpg,shorts,230,511,512,777,shop,8389
106057.jpg,sling,189,189,390,418,shop,8389
106057.jpg,shorts,166,462,414,722,shop,8389
106058.jpg,sling,34,276,287,513,shop,8389
106058.jpg,shorts,93,546,362,823,shop,8389
106117.jpg,shorts,178,397,292,487,user,8393
106117.jpg,sling,168,239,298,424,user,8393
106121.jpg,sling,0,70,466,539,user,8393
106128.jpg,sling,128,1,447,559,user,8393
106130.jpg,skirt,91,205,343,576,user,8393
106130.jpg,sling,46,16,334,228,user,8393
106152.jpg,long_sleeve_dress,5,252,636,891,shop,8394
106161.jpg,short_sleeve_top,128,159,338,361,user,8395
106161.jpg,sling_dress,123,171,301,655,user,8395
106163.jpg,short_sleeve_top,128,64,338,262,user,8395
106163.jpg,sling_dress,160,64,315,530,user,8395
106177.jpg,short_sleeve_top,183,193,426,476,shop,8397
106177.jpg,trousers,218,408,390,814,shop,8397
106250.jpg,shorts,216,376,389,607,shop,8404
106250.jpg,vest,218,227,320,390,shop,8404
106322.jpg,vest,268,266,389,394,shop,8410
106322.jpg,shorts,309,380,441,495,shop,8410
106376.jpg,short_sleeve_dress,98,48,492,489,shop,8414
106407.jpg,short_sleeve_top,253,1,644,289,shop,8418
106407.jpg,shorts,306,235,612,554,shop,8418
106415.jpg,short_sleeve_top,287,0,734,258,shop,8418
106415.jpg,shorts,242,186,771,745,shop,8418
106504.jpg,trousers,158,211,350,379,shop,8425
106504.jpg,short_sleeve_top,300,190,445,349,shop,8425
106526.jpg,sling,318,169,453,350,shop,8427
106526.jpg,shorts,307,329,488,470,shop,8427
106530.jpg,sling,93,182,301,481,shop,8427
106530.jpg,shorts,75,454,341,664,shop,8427
106574.jpg,trousers,265,624,531,1017,shop,8432
106574.jpg,short_sleeve_top,172,128,585,761,shop,8432
106632.jpg,sling_dress,201,198,463,835,shop,8435
106673.jpg,long_sleeve_dress,204,167,444,653,shop,8438
106673.jpg,long_sleeve_outwear,215,163,452,436,shop,8438
106716.jpg,short_sleeve_dress,199,221,406,596,shop,8441
106751.jpg,long_sleeve_outwear,0,34,466,831,user,8444
106764.jpg,long_sleeve_top,210,54,490,287,shop,8445
106764.jpg,shorts,316,171,493,356,shop,8445
106831.jpg,long_sleeve_outwear,266,1,433,184,shop,8448
106831.jpg,trousers,235,93,396,425,shop,8448
106835.jpg,long_sleeve_outwear,145,2,467,210,shop,8448
106835.jpg,trousers,32,5,437,600,shop,8448
106840.jpg,short_sleeve_outwear,36,87,456,802,user,8449
106841.jpg,shorts,191,238,420,459,shop,8449
106841.jpg,short_sleeve_outwear,130,1,441,593,shop,8449
106842.jpg,shorts,170,218,394,411,shop,8449
106842.jpg,short_sleeve_outwear,124,0,421,534,shop,8449
106843.jpg,shorts,199,239,419,424,shop,8449
106843.jpg,short_sleeve_outwear,158,6,438,531,shop,8449
106844.jpg,shorts,209,248,432,456,shop,8449
106844.jpg,short_sleeve_outwear,151,6,448,577,shop,8449
106845.jpg,shorts,203,250,432,466,shop,8449
106845.jpg,short_sleeve_outwear,63,10,438,596,shop,8449
106847.jpg,shorts,201,233,421,454,shop,8449
106847.jpg,short_sleeve_outwear,141,8,454,586,shop,8449
106848.jpg,short_sleeve_outwear,63,116,380,663,shop,8449
106849.jpg,shorts,186,242,406,465,shop,8449
106849.jpg,short_sleeve_outwear,150,6,434,604,shop,8449
106850.jpg,shorts,174,243,415,447,shop,8449
106850.jpg,short_sleeve_outwear,142,8,425,565,shop,8449
106862.jpg,sling_dress,8,111,384,584,shop,8450
106927.jpg,short_sleeve_dress,53,238,483,713,shop,8456
106934.jpg,short_sleeve_dress,126,164,378,687,shop,8456
106958.jpg,short_sleeve_top,71,215,176,337,user,8458
106958.jpg,sling_dress,83,219,170,435,user,8458
106974.jpg,short_sleeve_top,1,1,467,304,user,8458
106974.jpg,sling_dress,77,1,426,531,user,8458
106996.jpg,long_sleeve_outwear,0,0,466,603,user,8460
107023.jpg,skirt,313,776,591,993,shop,8460
107023.jpg,long_sleeve_outwear,157,311,580,881,shop,8460
107024.jpg,short_sleeve_top,118,67,233,162,user,8461
107024.jpg,trousers,130,157,203,341,user,8461
107068.jpg,shorts,327,301,467,425,shop,8463
107068.jpg,long_sleeve_top,205,96,556,418,shop,8463
107068.jpg,trousers,325,317,468,677,shop,8463
107082.jpg,long_sleeve_top,91,162,485,415,shop,8464
107082.jpg,skirt,107,338,382,634,shop,8464
107158.jpg,skirt,156,252,343,426,shop,8476
107158.jpg,short_sleeve_top,172,119,328,276,shop,8476
107180.jpg,sling_dress,92,2,458,623,user,8478
107180.jpg,short_sleeve_top,3,2,467,386,user,8478
107210.jpg,trousers,97,158,217,367,user,8482
107210.jpg,long_sleeve_dress,80,2,246,184,user,8482
107285.jpg,shorts,155,505,291,605,shop,8488
107285.jpg,sling,159,407,265,531,shop,8488
107288.jpg,shorts,219,209,378,377,shop,8488
107288.jpg,vest,289,92,440,273,shop,8488
107324.jpg,vest,310,244,509,450,shop,8491
107324.jpg,trousers,151,383,437,822,shop,8491
107383.jpg,short_sleeve_top,216,205,459,505,shop,8496
107383.jpg,shorts,199,422,398,643,shop,8496
107403.jpg,long_sleeve_dress,0,57,466,748,user,8498
107421.jpg,short_sleeve_dress,0,0,467,746,user,8500
107487.jpg,vest_dress,0,275,528,959,shop,8505
107518.jpg,short_sleeve_top,199,190,430,415,shop,8509
107518.jpg,shorts,163,362,446,585,shop,8509
107681.jpg,long_sleeve_dress,137,204,260,451,user,8524
107685.jpg,long_sleeve_dress,107,148,349,701,shop,8524
107687.jpg,long_sleeve_dress,263,156,556,799,shop,8524
107689.jpg,long_sleeve_dress,13,140,398,701,shop,8524
107811.jpg,vest,162,0,324,66,shop,8533
107811.jpg,trousers,126,29,356,620,shop,8533
107829.jpg,short_sleeve_top,242,139,407,354,shop,8535
107829.jpg,skirt,78,273,341,503,shop,8535
107873.jpg,shorts,1,22,409,499,shop,8539
107873.jpg,vest,1,1,356,296,shop,8539
107995.jpg,skirt,111,266,422,566,user,8550
107995.jpg,vest,0,103,277,405,user,8550
108042.jpg,sling_dress,280,219,464,677,shop,8554
108042.jpg,short_sleeve_top,259,209,503,492,shop,8554
108124.jpg,sling,0,53,467,830,user,8561
108127.jpg,sling,0,34,466,623,user,8561
108222.jpg,short_sleeve_dress,0,0,467,682,user,8569
108333.jpg,shorts,225,227,372,358,shop,8582
108333.jpg,long_sleeve_outwear,157,29,377,376,shop,8582
108392.jpg,shorts,249,411,423,635,shop,8588
108392.jpg,vest,249,196,483,513,shop,8588
108501.jpg,vest_dress,180,304,250,518,user,8599
108505.jpg,vest_dress,228,464,396,828,shop,8599
108572.jpg,vest,85,14,257,211,user,8606
108572.jpg,sling_dress,106,34,242,336,user,8606
108574.jpg,vest,171,1,532,440,shop,8606
108574.jpg,sling_dress,187,53,498,678,shop,8606
108735.jpg,skirt,2,328,244,639,shop,8616
108735.jpg,vest,78,130,455,522,shop,8616
108835.jpg,long_sleeve_top,211,220,473,537,shop,8623
108835.jpg,shorts,237,468,389,607,shop,8623
108870.jpg,long_sleeve_top,0,32,466,726,user,8625
108882.jpg,short_sleeve_dress,234,172,515,614,shop,8626
108896.jpg,skirt,194,600,437,971,shop,8627
108896.jpg,sling,274,433,401,585,shop,8627
108899.jpg,sling,226,472,469,769,shop,8627
108899.jpg,skirt,207,794,517,1124,shop,8627
108905.jpg,shorts,233,582,393,727,shop,8627
108905.jpg,sling,233,374,370,550,shop,8627
108908.jpg,skirt,258,568,480,981,shop,8627
108908.jpg,sling,282,395,417,555,shop,8627
108915.jpg,sling,313,429,456,585,shop,8627
108915.jpg,skirt,305,597,510,989,shop,8627
108920.jpg,trousers,259,310,309,424,user,8628
108920.jpg,long_sleeve_top,249,238,322,374,user,8628
108921.jpg,long_sleeve_outwear,0,0,467,624,user,8628
108941.jpg,vest_dress,115,279,338,675,shop,8628
108941.jpg,long_sleeve_outwear,108,262,395,667,shop,8628
108941.jpg,long_sleeve_top,517,236,766,687,shop,8628
108943.jpg,long_sleeve_dress,0,0,467,603,user,8629
108958.jpg,long_sleeve_dress,88,105,554,853,shop,8629
108984.jpg,shorts,285,897,590,1125,shop,8631
108984.jpg,vest,245,519,645,1045,shop,8631
108989.jpg,long_sleeve_outwear,46,1,410,623,user,8633
109122.jpg,long_sleeve_top,0,44,466,551,user,8642
109178.jpg,long_sleeve_top,232,112,311,205,user,8648
109178.jpg,skirt,254,188,310,239,user,8648
109178.jpg,long_sleeve_top,173,123,264,217,user,8648
109178.jpg,trousers,170,182,226,279,user,8648
109208.jpg,skirt,26,241,474,605,shop,8649
109208.jpg,short_sleeve_top,281,48,454,257,shop,8649
109282.jpg,sling_dress,216,111,384,349,shop,8653
109282.jpg,short_sleeve_dress,154,105,394,397,shop,8653
109315.jpg,trousers,199,312,402,783,shop,8656
109315.jpg,long_sleeve_outwear,94,57,435,544,shop,8656
109401.jpg,trousers,251,373,488,637,shop,8664
109401.jpg,long_sleeve_outwear,7,1,486,637,shop,8664
109427.jpg,trousers,222,561,545,928,shop,8665
109427.jpg,long_sleeve_top,200,189,578,687,shop,8665
109428.jpg,long_sleeve_top,0,315,798,946,shop,8665
109545.jpg,short_sleeve_top,132,0,380,138,shop,8675
109545.jpg,trousers,137,69,331,535,shop,8675
109551.jpg,skirt,196,187,415,362,shop,8676
109551.jpg,vest,202,13,381,207,shop,8676
109600.jpg,trousers,309,526,444,799,shop,8680
109600.jpg,long_sleeve_top,259,310,473,636,shop,8680
109631.jpg,skirt,335,511,563,801,shop,8681
109631.jpg,short_sleeve_top,253,324,483,581,shop,8681
109635.jpg,skirt,198,770,582,1049,shop,8681
109635.jpg,short_sleeve_top,163,371,640,854,shop,8681
109644.jpg,short_sleeve_top,298,263,494,432,shop,8682
109644.jpg,skirt,314,390,473,544,shop,8682
109644.jpg,short_sleeve_top,123,243,292,425,shop,8682
109644.jpg,shorts,159,410,277,509,shop,8682
109647.jpg,shorts,111,396,371,623,user,8683
109647.jpg,vest,122,1,467,494,user,8683
109697.jpg,long_sleeve_dress,220,110,409,401,user,8688
109715.jpg,long_sleeve_dress,170,271,462,790,shop,8688
109759.jpg,skirt,0,493,466,830,user,8691
109759.jpg,long_sleeve_top,0,0,467,645,user,8691
109878.jpg,vest_dress,253,63,529,483,shop,8698
109878.jpg,long_sleeve_outwear,248,52,530,393,shop,8698
109892.jpg,short_sleeve_top,253,131,460,371,shop,8700
109892.jpg,sling_dress,266,134,475,541,shop,8700
109999.jpg,skirt,223,467,517,669,shop,8709
109999.jpg,short_sleeve_top,70,200,458,604,shop,8709
110099.jpg,skirt,200,358,418,583,shop,8715
110099.jpg,long_sleeve_top,266,222,515,511,shop,8715
110135.jpg,shorts,141,395,436,579,shop,8719
110135.jpg,short_sleeve_top,0,0,449,460,shop,8719
110163.jpg,short_sleeve_top,0,135,467,623,user,8722
110163.jpg,sling_dress,24,111,467,623,user,8722
110170.jpg,short_sleeve_top,0,0,467,616,user,8722
110170.jpg,sling_dress,1,1,467,623,user,8722
110244.jpg,trousers,264,815,546,1199,shop,8726
110244.jpg,long_sleeve_outwear,176,352,569,1034,shop,8726
110259.jpg,skirt,0,248,216,385,user,8727
110259.jpg,short_sleeve_top,0,108,216,293,user,8727
110268.jpg,long_sleeve_outwear,291,236,511,693,shop,8728
110375.jpg,short_sleeve_dress,1,1,467,620,user,8734
110395.jpg,short_sleeve_dress,98,158,367,701,shop,8735
110452.jpg,short_sleeve_dress,263,627,523,1124,shop,8740
110521.jpg,long_sleeve_outwear,118,327,483,810,shop,8747
110521.jpg,shorts,177,609,364,788,shop,8747
110536.jpg,long_sleeve_top,197,183,472,587,shop,8748
110536.jpg,trousers,224,433,403,864,shop,8748
110554.jpg,vest,300,204,512,533,shop,8750
110554.jpg,trousers,255,533,528,799,shop,8750
110573.jpg,vest_dress,218,17,481,425,shop,8751
110597.jpg,vest_dress,154,38,595,571,shop,8751
110623.jpg,trousers,241,433,435,703,shop,8753
110623.jpg,long_sleeve_top,197,320,373,540,shop,8753
110642.jpg,sling_dress,329,25,596,497,shop,8756
110642.jpg,short_sleeve_top,350,30,643,315,shop,8756
110717.jpg,trousers,448,235,572,513,shop,8762
110717.jpg,short_sleeve_top,447,124,555,256,shop,8762
110795.jpg,skirt,0,109,467,350,user,8767
110795.jpg,short_sleeve_top,67,8,333,129,user,8767
110852.jpg,vest_dress,319,38,518,382,shop,8771
110852.jpg,long_sleeve_outwear,307,19,570,558,shop,8771
110963.jpg,vest_dress,8,0,165,347,user,8778
111068.jpg,long_sleeve_outwear,32,309,409,605,user,8788
111196.jpg,vest,231,426,584,826,shop,8797
111196.jpg,shorts,238,773,577,1060,shop,8797
111269.jpg,short_sleeve_top,22,332,95,406,user,8803
111269.jpg,shorts,27,398,86,448,user,8803
111269.jpg,short_sleeve_top,30,7,224,172,user,8803
111269.jpg,shorts,49,143,210,275,user,8803
111293.jpg,shorts,179,159,307,280,user,8806
111293.jpg,short_sleeve_top,139,1,373,182,user,8806
111319.jpg,shorts,447,338,561,483,shop,8809
111319.jpg,vest,416,175,568,399,shop,8809
111324.jpg,shorts,374,548,535,688,shop,8809
111324.jpg,vest,546,357,685,525,shop,8809
111324.jpg,vest,374,374,562,591,shop,8809
111324.jpg,shorts,568,479,691,567,shop,8809
111405.jpg,trousers,208,419,406,822,shop,8816
111405.jpg,short_sleeve_top,191,184,444,499,shop,8816
111432.jpg,skirt,101,404,418,686,shop,8818
111432.jpg,short_sleeve_top,57,188,417,438,shop,8818
111520.jpg,short_sleeve_top,242,335,470,558,shop,8826
111520.jpg,sling_dress,259,348,453,773,shop,8826
111583.jpg,long_sleeve_top,315,126,611,357,shop,8832
111583.jpg,shorts,370,331,540,492,shop,8832
111583.jpg,trousers,376,329,528,768,shop,8832
111597.jpg,long_sleeve_dress,0,0,298,392,user,8833
111611.jpg,long_sleeve_dress,0,0,378,623,user,8834
111647.jpg,short_sleeve_dress,297,237,471,544,shop,8835
111675.jpg,shorts,117,439,336,640,shop,8837
111675.jpg,long_sleeve_outwear,97,189,366,701,shop,8837
111680.jpg,trousers,171,419,506,638,shop,8839
111680.jpg,short_sleeve_top,17,0,567,588,shop,8839
111722.jpg,long_sleeve_dress,148,337,547,780,shop,8842
111724.jpg,long_sleeve_dress,73,139,343,659,shop,8842
111759.jpg,short_sleeve_top,0,14,466,395,user,8845
111759.jpg,shorts,0,345,466,623,user,8845
111797.jpg,shorts,206,105,504,376,shop,8848
111797.jpg,short_sleeve_top,148,2,529,153,shop,8848
111850.jpg,vest_dress,119,19,467,794,user,8850
111866.jpg,skirt,315,209,601,617,shop,8851
111866.jpg,vest,163,11,453,291,shop,8851
111892.jpg,short_sleeve_top,0,0,437,350,user,8853
111948.jpg,skirt,40,129,419,617,user,8859
111975.jpg,trousers,0,419,311,624,user,8860
111975.jpg,sling,21,12,465,426,user,8860
111977.jpg,sling,0,8,466,603,user,8860
111985.jpg,sling,6,96,465,593,user,8860
111988.jpg,trousers,96,524,353,651,shop,8860
111988.jpg,sling,72,219,335,526,shop,8860
112010.jpg,shorts,239,487,364,605,shop,8865
112010.jpg,vest,238,371,352,501,shop,8865
112191.jpg,short_sleeve_top,250,142,504,465,shop,8879
112191.jpg,trousers,219,402,477,802,shop,8879
112282.jpg,long_sleeve_top,109,0,537,255,shop,8885
112282.jpg,trousers,222,224,532,872,shop,8885
112287.jpg,long_sleeve_top,111,0,353,212,shop,8885
112287.jpg,trousers,57,88,387,505,shop,8885
112347.jpg,short_sleeve_dress,133,52,666,678,shop,8890
112378.jpg,vest_dress,7,13,467,549,user,8892
112381.jpg,vest_dress,144,236,414,670,shop,8892
112412.jpg,long_sleeve_dress,195,271,444,722,shop,8894
112485.jpg,vest_dress,134,220,352,630,shop,8899
112485.jpg,long_sleeve_outwear,100,219,372,530,shop,8899
112497.jpg,short_sleeve_dress,108,250,537,904,shop,8900
112505.jpg,long_sleeve_dress,0,95,467,631,user,8901
112535.jpg,short_sleeve_dress,129,36,518,574,shop,8903
112543.jpg,shorts,150,544,538,878,shop,8904
112543.jpg,short_sleeve_top,42,64,571,626,shop,8904
112618.jpg,long_sleeve_dress,13,0,466,652,user,8912
112625.jpg,trousers,129,380,402,623,user,8912
112625.jpg,long_sleeve_dress,46,0,437,587,user,8912
112627.jpg,long_sleeve_dress,0,42,467,579,user,8912
112635.jpg,long_sleeve_dress,191,1,691,701,shop,8912
112655.jpg,long_sleeve_dress,226,0,600,551,shop,8912
112655.jpg,vest_dress,627,110,749,353,shop,8912
112666.jpg,long_sleeve_dress,41,0,748,749,shop,8912
112800.jpg,short_sleeve_dress,325,105,466,476,shop,8925
112932.jpg,skirt,280,322,684,716,shop,8942
112932.jpg,vest,323,148,493,354,shop,8942
113083.jpg,vest_dress,253,87,585,635,shop,8956
113153.jpg,vest_dress,144,0,412,343,user,8961
113160.jpg,vest_dress,25,81,450,497,user,8961
113342.jpg,sling_dress,266,182,469,668,shop,8980
113342.jpg,short_sleeve_top,300,180,502,345,shop,8980
113346.jpg,sling_dress,134,190,456,660,shop,8981
113346.jpg,short_sleeve_top,116,192,466,638,shop,8981
113357.jpg,short_sleeve_top,5,157,533,645,shop,8981
113357.jpg,sling_dress,125,164,516,674,shop,8981
113409.jpg,long_sleeve_outwear,116,214,570,764,shop,8986
113413.jpg,shorts,175,529,442,701,shop,8986
113413.jpg,long_sleeve_top,70,190,411,599,shop,8986
113423.jpg,sling_dress,2,234,529,785,shop,8987
113423.jpg,short_sleeve_top,28,220,554,695,shop,8987
113448.jpg,sling_dress,330,264,561,756,shop,8990
113448.jpg,short_sleeve_top,284,263,602,577,shop,8990
113456.jpg,short_sleeve_top,218,189,474,438,shop,8991
113456.jpg,sling_dress,230,200,448,634,shop,8991
113457.jpg,sling_dress,138,149,357,501,shop,8991
113457.jpg,short_sleeve_top,155,141,369,360,shop,8991
113459.jpg,sling_dress,183,256,409,682,shop,8991
113459.jpg,short_sleeve_top,196,215,462,463,shop,8991
113465.jpg,long_sleeve_top,156,0,466,114,shop,8992
113465.jpg,trousers,152,88,363,559,shop,8992
113475.jpg,trousers,143,5,330,597,shop,8992
113515.jpg,short_sleeve_dress,158,299,490,797,shop,8995
113537.jpg,short_sleeve_dress,211,257,430,604,shop,8997
113543.jpg,short_sleeve_dress,155,347,505,857,shop,8997
113613.jpg,trousers,216,487,530,851,shop,9000
113613.jpg,vest,156,233,461,593,shop,9000
113632.jpg,long_sleeve_outwear,0,19,467,624,user,9001
113754.jpg,trousers,138,375,275,650,shop,9006
113754.jpg,long_sleeve_top,117,121,340,458,shop,9006
113763.jpg,skirt,156,458,391,701,shop,9007
113763.jpg,sling,123,170,370,544,shop,9007
113836.jpg,skirt,118,418,487,947,shop,9015
113836.jpg,long_sleeve_top,119,0,570,462,shop,9015
113865.jpg,shorts,233,322,420,482,shop,9019
113865.jpg,short_sleeve_top,220,136,422,375,shop,9019
113896.jpg,short_sleeve_top,89,0,371,85,shop,9023
113896.jpg,trousers,128,54,339,510,shop,9023
113944.jpg,vest,248,224,444,472,shop,9027
113944.jpg,skirt,236,454,444,803,shop,9027
114030.jpg,trousers,62,570,402,959,shop,9032
114030.jpg,short_sleeve_top,132,251,554,728,shop,9032
114087.jpg,trousers,165,239,295,472,user,9035
114087.jpg,vest,152,46,292,288,user,9035
114097.jpg,trousers,0,646,303,830,user,9035
114097.jpg,vest,15,205,460,779,user,9035
114235.jpg,shorts,220,395,467,670,shop,9042
114235.jpg,long_sleeve_outwear,81,162,467,701,shop,9042
114237.jpg,shorts,283,532,639,917,shop,9042
114237.jpg,long_sleeve_outwear,111,229,639,959,shop,9042
114241.jpg,long_sleeve_outwear,0,319,596,959,shop,9042
114339.jpg,sling_dress,137,26,459,560,shop,9049
114339.jpg,short_sleeve_top,109,36,442,389,shop,9049
114383.jpg,long_sleeve_top,261,204,636,677,shop,9051
114383.jpg,trousers,298,535,576,1162,shop,9051
114384.jpg,long_sleeve_top,128,0,339,93,shop,9051
